1=0.17163889965129805,10=0.06935296396745441,4=0.0693529639674544,0=0.06896551724137924,2=0.06896551724137924,3=0.06896551724137924,5=0.06896551724137924,6=0.06896551724137924,7=0.06896551724137924,8=0.06896551724137924,9=0.06896551724137924,11=0.06896551724137924,12=0.06896551724137924,
2=0.440371948857032,11=0.12382797365362254,7=0.10654784967067035,1=0.07748934521503296,0=0.07562960092987217,9=0.03564509879891514,10=0.03153816350251841,8=0.02068965517241382,5=0.019604804339403353,12=0.019217357613328188,6=0.017202634637737333,4=0.0166602092212321,3=0.015575358388221638,
10=0.16729088639200998,5=0.09987515605493125,8=0.08801498127340816,12=0.08707865168539315,1=0.07178526841448177,6=0.07147315855181015,4=0.0686641697877652,0=0.0630461922596753,3=0.059925093632958705,2=0.05617977528089878,7=0.05555555555555545,9=0.05555555555555545,11=0.05555555555555545,
11=0.22487515605493105,7=0.22378277153558013,10=0.12624843945068664,4=0.06803995006242199,3=0.04837702871410733,5=0.0441635455680399,8=0.0435393258426966,9=0.042759051186017416,12=0.04182272159800245,0=0.036360799001248396,6=0.03604868913857675,1=0.0358926342072409,2=0.02808988764044939,
11=0.2560192616372391,10=0.19550561797752783,0=0.13627608346709452,9=0.08234349919743167,5=0.043820224719101075,12=0.04125200642054568,8=0.04060995184590685,1=0.03788121990369176,6=0.03756019261637234,3=0.03499197431781696,4=0.03483146067415725,7=0.030176565008025635,2=0.028731942215088225,
3=0.22167602996254682,10=0.1907771535580525,5=0.07748127340823968,8=0.06413857677902621,12=0.058520599250936306,0=0.05524344569288389,6=0.05383895131086143,1=0.0522003745318352,9=0.04985955056179774,4=0.048689138576779006,11=0.043773408239700315,2=0.04190074906367036,7=0.04190074906367036,
10=0.23061797752808988,5=0.08764044943820225,12=0.07837078651685392,8=0.07696629213483142,3=0.07106741573033708,6=0.06573033707865164,0=0.06264044943820223,4=0.0620786516853932,1=0.061516853932584215,7=0.0514044943820224,11=0.051404494382022395,9=0.0505617977528089,2=0.04999999999999991,
0=0.146067415730337,11=0.143742735373886,10=0.1346377373111197,6=0.11177838047268505,5=0.09240604416892685,9=0.07807051530414567,3=0.047462223944207696,1=0.04649360712901977,8=0.04649360712901977,12=0.044556373498643935,4=0.0391321193335916,7=0.0346764819837272,2=0.03448275862068962,
3=0.16905005107252274,5=0.13508682328907054,10=0.133043922369765,6=0.09422880490296223,8=0.0643513789581206,12=0.061031664964249305,4=0.05439223697650669,0=0.05439223697650668,1=0.05132788559754855,9=0.045965270684371784,7=0.04596527068437178,11=0.045709908069458606,2=0.04545454545454543,
11=0.20494382022471896,10=0.12202247191011231,5=0.11932584269662913,3=0.08494382022471911,6=0.08314606741573029,8=0.06112359550561798,12=0.05460674157303372,0=0.051685393258426984,9=0.049662921348314626,4=0.044719101123595534,1=0.04359550561797756,2=0.04022471910112362,7=0.04000000000000003,
9=0.14606741573033719,3=0.13410656034795215,1=0.06886553098948889,0=0.06741573033707861,11=0.06596592968466831,4=0.06524102935846317,5=0.06524102935846317,2=0.06451612903225802,6=0.06451612903225802,7=0.06451612903225802,8=0.06451612903225802,10=0.06451612903225802,12=0.06451612903225802,
10=0.15845577643330433,6=0.11264765197349451,3=0.10890233362143457,5=0.08038029386343984,8=0.07721117833477377,12=0.07548256986459224,0=0.06828003457216932,4=0.05819648516277722,1=0.05445116681071729,7=0.051570152693748116,9=0.051570152693748116,11=0.051570152693748116,2=0.05128205128205119,
3=0.18607837763770899,0=0.17648670868731137,9=0.12633598246094818,11=0.06631953959989043,1=0.05097286927925462,10=0.04960263085776929,2=0.04932858317347222,5=0.04932858317347222,8=0.04932858317347222,12=0.04932858317347222,4=0.04905453548917515,7=0.04905453548917515,6=0.048780487804878085,
1=0.24740502942750106,11=0.15773140716960926,7=0.1415730337078651,9=0.11460674157303354,3=0.06816479400749056,10=0.059925093632958726,6=0.04590690208667732,5=0.032530765115034735,8=0.030390583199571927,12=0.029213483146067386,0=0.02685928303905829,4=0.02514713750668804,2=0.020545746388442997,
2=0.5202425539504192,9=0.09119552939777656,1=0.0774032459425718,7=0.0726472861304322,11=0.04583556268949529,10=0.04143629986326615,3=0.03228107722489746,4=0.030675940788300354,6=0.023482551572439204,12=0.017953748290826944,5=0.016705308840140293,8=0.015991914868319357,0=0.01414898044111528,
3=0.33102852203975763,10=0.1538461538461537,6=0.07657735522904054,12=0.0691443388072601,9=0.0537597234226447,5=0.048746758859118375,8=0.0447709593777009,1=0.043733794295592016,0=0.04286949006050123,4=0.03716508210890228,11=0.03560933448573894,7=0.03146067415730332,2=0.031287813310285156,
7=0.2277834525025533,10=0.18743615934627184,5=0.12274429690160032,3=0.09788900238338444,6=0.058392917943479755,1=0.04783792986040175,12=0.045114061967994515,8=0.04409261150834182,4=0.038815117466802836,0=0.036942458290772875,9=0.031154239019407535,11=0.031154239019407535,2=0.030643513789581182,
3=0.20844633862843867,11=0.19036549141159753,9=0.14270954410435238,10=0.1339274183133153,6=0.07826423866718327,12=0.0365491411597572,5=0.035257652072839984,1=0.03383701407723105,8=0.03383701407723103,0=0.030737440268629748,4=0.029704248999095975,7=0.023375952473201587,2=0.022988505747126416,
10=0.2301290054099041,5=0.17873491468997085,6=0.11818560133166879,3=0.07969205160216399,1=0.054723262588431125,12=0.05243445692883896,8=0.04848106533499794,4=0.04515189346650019,0=0.04244694132334584,7=0.038077403245942616,9=0.037453183520599294,11=0.03745318352059929,2=0.03703703703703708,
7=0.16139981273408238,3=0.13939606741573032,5=0.1324906367041198,10=0.12640449438202248,11=0.0997191011235955,9=0.09316479400749067,2=0.05056179775280903,4=0.046582397003745335,1=0.03733614232209738,6=0.035580524344569285,0=0.02715355805243446,12=0.0252808988764045,8=0.024929775280898857,
11=0.19832137538919728,3=0.17503722756193324,10=0.14092324353594154,9=0.13090564505211855,6=0.08217138215784482,5=0.046297549749560046,1=0.039258156220387155,12=0.038175172600514416,8=0.038039799648030316,0=0.03248950859618247,4=0.029646676594016506,7=0.024637877352105066,2=0.024096385542168693,
7=0.2131710362047439,10=0.17197253433208493,3=0.13342696629213485,6=0.07459425717852684,11=0.0697565543071162,12=0.06367041198501874,5=0.048064918851435656,8=0.047128589263420666,4=0.039013732833957496,0=0.03807740324594252,1=0.03807740324594252,2=0.03448813982521842,9=0.028558052434456877,
10=0.2440449438202247,6=0.14719101123595507,3=0.08112359550561796,8=0.07033707865168536,5=0.06741573033707862,12=0.06674157303370784,1=0.06269662921348315,4=0.050561797752809,0=0.04898876404494383,9=0.04067415730337081,2=0.04022471910112362,7=0.04000000000000003,11=0.04000000000000003,
11=0.21109550561797755,3=0.17471910112359548,10=0.14691011235955043,9=0.10266853932584269,6=0.0901685393258427,5=0.04353932584269662,12=0.04016853932584269,8=0.04002808988764045,1=0.03567415730337078,0=0.03300561797752807,4=0.0318820224719101,2=0.025140449438202206,7=0.024999999999999956,
3=0.264867086873116,11=0.18827075911208552,10=0.14456015346670317,9=0.08098109070978346,6=0.052617155385037,12=0.04275143875034259,5=0.04220334338174845,8=0.03973691422307484,1=0.033981912852836416,0=0.030693340641271605,4=0.030419292956974535,2=0.024527267744587574,7=0.024390243902439043,
3=0.23374799357945428,10=0.21709470304975936,6=0.07764847512038521,5=0.06942215088282502,8=0.06039325842696628,12=0.05698234349919741,1=0.05036115569823432,4=0.04554574638844297,0=0.044542536115569784,9=0.03671749598715888,7=0.03591492776886033,11=0.03591492776886033,2=0.03571428571428569,
7=0.2382735865881928,10=0.1938648118423396,6=0.11146780809702138,3=0.08525057963260198,5=0.05368289637952552,8=0.05047262350633131,12=0.04690565364722661,1=0.04387372926698764,0=0.04030675940788293,4=0.03941501694310677,9=0.032637774210807845,2=0.03192438023898691,11=0.03192438023898691,
11=0.19579692051602154,3=0.18955472326258832,9=0.16021639617145236,10=0.09467332501040364,1=0.057636287973366625,0=0.04036620890553477,4=0.03807740324594261,7=0.03745318352059929,12=0.03745318352059928,5=0.03724511027881818,6=0.03724511027881818,8=0.03724511027881818,2=0.03703703703703708,
2=0.5138530253332401,7=0.10021634447623708,1=0.08856165817572756,11=0.06567101681903827,9=0.05764533463605274,10=0.031335054784004474,4=0.029660129806685743,0=0.023518738223183747,8=0.02002931118710307,5=0.01981994556493824,12=0.018912694535557262,3=0.015423267499476596,6=0.015353478958754984,
11=0.2162921348314607,3=0.10393258426966293,8=0.10276217228464418,12=0.09339887640449436,5=0.0770131086142322,0=0.06624531835205993,4=0.054541198501872674,6=0.052902621722846446,9=0.05243445692883895,1=0.0522003745318352,10=0.04377340823970032,7=0.0426029962546816,2=0.04190074906367036,
11=0.20267934312878128,9=0.18971477960242,12=0.09745030250648226,8=0.08426966292134826,5=0.06331028522039751,0=0.057908383751080324,6=0.04991356957649086,3=0.04904926534140012,4=0.047320656871218614,1=0.04105445116681067,7=0.039757994814174545,2=0.03910976663785649,10=0.03846153846153842,
3=0.11266322502277555,8=0.11175220163984209,12=0.09535378074703917,2=0.08320680230792582,5=0.08138475554205891,0=0.08138475554205887,1=0.08047373215912534,6=0.06863042818099001,4=0.06316428788338901,7=0.057090798663832376,10=0.05617977528089889,9=0.05435772851503187,11=0.05435772851503187,
6=0.19161858487701178,8=0.1144852717886425,12=0.10689341026419674,5=0.07743698754934712,0=0.06589735803218953,4=0.060127543273610716,10=0.05709079866383235,3=0.056179775280898896,1=0.05405405405405404,2=0.05405405405405404,7=0.05405405405405404,9=0.05405405405405404,11=0.05405405405405404,
6=0.12616372391653274,8=0.1252006420545745,12=0.12070626003210262,5=0.07865168539325831,0=0.07191011235955046,4=0.0683788121990368,10=0.06292134831460662,3=0.06003210272873182,9=0.05746388443017645,1=0.05714285714285703,2=0.05714285714285703,7=0.05714285714285703,11=0.05714285714285703,
2=0.23366977718529805,7=0.20281851075985505,6=0.07788992572843258,4=0.07769948581222613,8=0.07236716815844592,12=0.06798705008569786,5=0.051418777375737884,0=0.04018282231955813,10=0.03732622357646157,3=0.035802704246810084,1=0.03446962483336501,9=0.03427918491715858,11=0.034088745000952145,
9=0.2397607828923523,11=0.2187386734324031,6=0.10909749909387464,8=0.06904675607104027,12=0.06306632837984781,5=0.049111997100398666,0=0.0418629938383472,3=0.038238492207321464,4=0.03751359188111632,1=0.03461399057629573,10=0.03407031533164187,7=0.032620514679231584,2=0.03225806451612901,
7=0.27317415730337063,12=0.10720973782771535,6=0.09761235955056174,8=0.0877808988764045,5=0.06624531835205992,0=0.056882022471910106,4=0.04939138576779024,10=0.04681647940074902,3=0.045411985018726536,1=0.04260299625468159,2=0.04260299625468159,9=0.04213483146067411,11=0.0421348314606741,
11=0.20592048401037152,9=0.18431287813310282,6=0.08621434745030238,8=0.08340535868625747,12=0.07757130509939487,5=0.05834053586862568,0=0.0561797752808988,3=0.0440795159896283,4=0.043863439930855605,10=0.041702679343128726,1=0.04127052722558336,7=0.03867761452031111,2=0.03846153846153842,
4=0.13226324237560177,8=0.12423756019261623,12=0.11300160513643649,5=0.08796147672552157,0=0.07415730337078638,6=0.06516853932584259,3=0.058747993579454136,1=0.0581059390048153,2=0.05746388443017645,7=0.05746388443017645,9=0.05714285714285703,10=0.05714285714285703,11=0.05714285714285703,
8=0.13585291113381007,12=0.12495743956418118,5=0.08886618998978543,6=0.07967313585291107,0=0.07388491658154574,4=0.0691181477698331,3=0.06401089547156959,1=0.06060606060606056,2=0.06060606060606056,7=0.06060606060606056,9=0.06060606060606056,10=0.06060606060606056,11=0.06060606060606056,
8=0.13449097718760644,12=0.12393598910452848,5=0.09397344228804896,0=0.07490636704119845,6=0.07388491658154574,4=0.07048008171603672,3=0.06401089547156959,1=0.060946544092611465,9=0.060946544092611465,2=0.06060606060606056,7=0.06060606060606056,10=0.06060606060606056,11=0.06060606060606056,
11=0.23046192259675363,9=0.11161048689138571,8=0.10137328339575523,12=0.09038701622971278,5=0.06716604244694127,0=0.06067415730337073,6=0.05692883895131081,4=0.05268414481897625,3=0.048689138576778986,1=0.04594257178526837,10=0.044943820224719044,7=0.04469413233458171,2=0.04444444444444438,
12=0.12563840653728298,8=0.12529792305073204,5=0.09329247531494718,0=0.08069458631256378,6=0.07592781750085115,4=0.07218249914879123,3=0.06230847803881507,7=0.060946544092611465,10=0.060946544092611465,11=0.060946544092611465,1=0.06060606060606056,2=0.06060606060606056,9=0.06060606060606056,
12=0.13033707865168526,8=0.12744783306581045,5=0.1126805778491171,6=0.07865168539325833,0=0.07672552166934178,4=0.07158908507223102,3=0.059711075441412395,1=0.05714285714285703,2=0.05714285714285703,7=0.05714285714285703,9=0.05714285714285703,10=0.05714285714285703,11=0.05714285714285703,
4=0.19814174589455483,11=0.194468452895419,9=0.09593777009507334,8=0.0756266205704407,12=0.07346585998271382,5=0.060285220397579865,0=0.05488331892826268,6=0.04732065687121859,3=0.042999135695764856,1=0.04040622299049262,7=0.03910976663785649,10=0.038893690579083796,2=0.03846153846153842,
8=0.1304051753489956,12=0.1293837248893429,5=0.0949948927477017,0=0.07388491658154575,6=0.07354443309499484,4=0.07218249914879123,3=0.06196799455226417,1=0.06060606060606056,2=0.06060606060606056,7=0.06060606060606056,9=0.06060606060606056,10=0.06060606060606056,11=0.06060606060606056,
8=0.1385767790262173,12=0.12189308818522304,5=0.09295199182839627,0=0.07797071842015656,6=0.07252298263534213,4=0.06979911474293492,3=0.06264896152536598,1=0.06060606060606056,2=0.06060606060606056,7=0.06060606060606056,9=0.06060606060606056,10=0.06060606060606056,11=0.06060606060606056,
12=0.12972420837589382,8=0.12904324140279197,5=0.09227102485529447,0=0.07660878447395296,6=0.07354443309499484,4=0.07184201566224033,3=0.06332992849846777,1=0.06060606060606056,2=0.06060606060606056,7=0.06060606060606056,9=0.06060606060606056,10=0.06060606060606056,11=0.06060606060606056,
8=0.13545568039950065,12=0.11329588014981272,0=0.11173533083645436,5=0.10049937578027458,4=0.06897627965043684,6=0.06647940074906357,3=0.05961298377028703,7=0.058052434456928745,1=0.05805243445692873,10=0.057740324594257084,2=0.05680399500624209,9=0.056803995006242086,11=0.056491885143570425,
9=0.2663743491367498,1=0.16251027678816102,10=0.06960811181145524,3=0.055357632228007714,0=0.05097286927925462,11=0.05069882159495756,6=0.04987667854206635,4=0.04960263085776929,5=0.04905453548917515,7=0.04905453548917515,8=0.04905453548917515,12=0.04905453548917515,2=0.048780487804878085,
2=0.3557040186253669,1=0.1639842089280291,4=0.15730337078651688,10=0.06073489219556636,6=0.06032999291426258,5=0.04565239396700071,3=0.026217228464419467,7=0.025306205081485976,12=0.02399028241724872,8=0.022067010831055788,0=0.021965786010729845,11=0.018422917299321814,9=0.01832169247899587,
6=0.1329588014981274,8=0.11766541822721598,12=0.11267166042446936,5=0.08177278401997493,0=0.07084893882646681,4=0.07022471910112349,10=0.06585518102372023,1=0.06460674157303362,3=0.06054931335830203,9=0.056179775280898764,2=0.05555555555555545,7=0.05555555555555545,11=0.05555555555555545,
9=0.14954521134296397,6=0.11316211878009619,12=0.09898341359015506,8=0.09844836811128935,3=0.08881754949170667,5=0.06982343499197424,0=0.06313536650615294,1=0.062065275548421554,4=0.05724986623863022,10=0.052166934189406045,11=0.05029427501337608,7=0.04842161583734611,2=0.0478865703584804,
6=0.1290529695024075,8=0.12712680577849103,12=0.11300160513643648,5=0.0844301765650079,0=0.07126805778491159,4=0.06677367576243969,10=0.06195826645264838,3=0.06067415730337068,1=0.05714285714285703,2=0.05714285714285703,7=0.05714285714285703,9=0.05714285714285703,11=0.05714285714285703,
8=0.13789581205311552,12=0.12291453864487574,5=0.08852570650323452,0=0.07831120190670747,6=0.07592781750085116,4=0.07048008171603672,3=0.06230847803881507,1=0.06060606060606056,2=0.06060606060606056,7=0.06060606060606056,9=0.06060606060606056,10=0.06060606060606056,11=0.06060606060606056,
8=0.13381001021450464,12=0.11746680286006131,5=0.09737827715355804,0=0.07831120190670747,6=0.07524685052774935,4=0.07116104868913853,3=0.06298944501191688,1=0.06060606060606056,2=0.06060606060606056,7=0.06060606060606056,9=0.06060606060606056,10=0.06060606060606056,11=0.06060606060606056,
7=0.31887640449438226,4=0.08921348314606739,8=0.08876404494382018,12=0.08449438202247188,5=0.05932584269662921,3=0.05842696629213481,6=0.049438202247191025,0=0.04808988764044947,1=0.042696629213483175,11=0.040449438202247216,2=0.04022471910112362,9=0.04000000000000003,10=0.04000000000000003,
3=0.36012188154637215,6=0.10816987240525608,4=0.08131784422014843,12=0.06722529042087214,8=0.06589221100742707,5=0.0531327366215958,0=0.04570557988954479,9=0.04380118072748042,10=0.036945343744048696,11=0.035612264330603646,1=0.03427918491715858,2=0.03389830508474571,7=0.03389830508474571,
